count_consonant,count_tone,count_vowel,date,description,id,internetarchive_url,jsondata,language_pk,markup_description,name,pk,source,source_url
26,4,7,,,1285,,{},428,,mbe (GM 1285),2857,,
48,2,7,,,1599,,{},439,,Mbe (GM 1599),1572,,
28,2,7,,,781,,{},1745,,mbembe (AA 781),1827,,https://archive.org/details/rosettaproject_mfn_ortho-1
99,5,12,,,1630,,{},11,,Mbembe (GM 1630),1103,,
23,0,6,,,2914,,{},1958,,Mbiywom (ER 2914),2011,,
28,3,7,,,1407,,{},815,,Mbodomo (GM 1407),955,,
28,2,7,,,939,,{},815,,Mbodomo; Mbódɔ̀mɔ́ (PH 939),2751,,
19,2,14,,,1558,,{},630,,Mbo (Ekanang) (GM 1558),926,,
21,2,13,,,1560,,{},630,,Mbo (Ngwatta) (GM 1560),2147,,
20,4,7,,,782,,{},630,,mboó (AA 782),1642,,
34,3,8,,,1408,,{},666,,Mbuko (GM 1408),1019,,
22,0,7,,,1270,,{},559,,mbukushu (GM 1270),2601,,
30,0,8,,,455,,{},2132,,MBUM (UPSID 455),1252,,http://web.phonetik.uni-frankfurt.de/L/L4146.html
14,0,12,,,2083,,{},125,,Mbyá (SAPHON 2083),894,,http://linguistics.berkeley.edu/~saphon/en/inv/Mbya.html
21,0,10,,,2506,,{},1367,,Meadow Mari (Joškar-Ola) (EA 2506),1442,,http://eurphon.info/languages/html?lang_id=415
19,0,8,,,2241,,{},1367,,Meadow Mari (Morki-Sernur) (EA 2241),2659,,http://eurphon.info/languages/html?lang_id=57
21,0,9,,,2532,,{},1367,,Meadow Mari (Volga) (EA 2532),1504,,http://eurphon.info/languages/html?lang_id=416
16,0,17,,,1963,,{},1356,,Mebengokre (SAPHON 1963),2320,,http://linguistics.berkeley.edu/~saphon/en/inv/Mebengokre.html
16,0,9,,,940,,{},1061,,Medumba (PH 940),1880,,
26,0,14,,,1472,,{},724,,Me'en (GM 1472),984,,
13,0,10,,,1823,,{},626,,Mehináku (SAPHON 1823),1060,,http://linguistics.berkeley.edu/~saphon/en/inv/Mehinaku.html
31,0,14,,,2510,,{},1793,,Mehri (Oman) (EA 2510),1208,,http://eurphon.info/languages/html?lang_id=36
30,4,21,,,783,,{},357,,mekaa (AA 783),532,,https://archive.org/details/rosettaproject_mcp_ortho-1
23,4,7,,,784,,{},172,,mende (AA 784),2508,,
18,0,5,,,2649,,{},664,,Mengerrdji (ER 2649),26,,
28,0,27,,,2224,,{},1888,,Mennonite Plautdietsch (UZ 2224),2965,,
33,3,8,,,1584,,{},1275,,Mere (GM 1584),2377,,
20,5,8,,,785,,{},1899,,metta (AA 785),1936,,https://archive.org/details/rosettaproject_mgo_ortho-1
30,0,20,,,1227,,{},582,,Mewati (PH 1227),2135,,
74,5,10,,,1601,,{},1574,,Mfumte (GM 1601),2283,,
13,4,8,,,973,,{},949,,Mianmin (PH 973),133,,
25,0,16,,,1072,,{},1137,,Michif (PH 1072),563,,
20,0,5,,,957,,{},1425,,Michoacan Nahual (PH 957),2996,,
33,0,8,,,375,,{},444,,MIEN (UPSID 375),374,,http://web.phonetik.uni-frankfurt.de/L/L2517.html
17,0,5,,,2868,,{},1334,,Minang (ER 2868),1557,,
23,0,10,,,1698,,{},1537,,Minangkabau (GM 1698),1994,,
15,0,20,,,2562,,{},1957,,Min Dong Chinese (Fuzhou) (EA 2562),1236,,http://eurphon.info/languages/html?lang_id=10
30,0,5,,,2436,,{},337,,Mingrelian (Martvili) (EA 2436),1011,,
30,0,5,,,941,,{},337,,Mingrelian (PH 941),225,,
31,0,5,,,2409,,{},337,,Mingrelian (Senaki) (EA 2409),22,,
31,0,6,,,2417,,{},337,,Mingrelian (Zugdidi-Samurzaqano) (EA 2417),2619,,http://eurphon.info/languages/html?lang_id=277
12,0,8,,,2715,,{},583,,Minjungbal (ER 2715),551,,
20,0,3,,,2691,,{},1239,,Minkin (ER 2691),1014,,
29,2,19,,,786,,{},1281,,minyanka (AA 786),1531,,https://archive.org/details/rosettaproject_myk_ortho-1
17,0,14,,,1858,,{},1362,,Miraña (SAPHON 1858),2485,,http://linguistics.berkeley.edu/~saphon/en/inv/Miranya.html
22,0,27,,,2278,,{},1533,,Mirandese (EA 2278),1838,,http://eurphon.info/languages/html?lang_id=268
16,0,4,,,2673,,{},105,,Miriwoong (ER 2673),1765,,
20,0,6,,,2837,,{},300,,Mirrniny (ER 2837),13,,
34,4,16,,,1767,,{},886,,Mishmi (RA 1767),109,,
34,3,9,,,1768,,{},1868,,Mising (RA 1768),359,,
26,0,3,,,2748,,{},594,,Mithaka (ER 2748),1361,,
14,0,9,,,472,,{},1399,,MIXE (UPSID 472),880,,http://web.phonetik.uni-frankfurt.de/L/L6715.html
19,3,10,,,100,,{},1739,,Mixtec (SPA 100),2228,,https://archive.org/details/mig_SPA1979_phon
15,0,10,,,461,,{},1739,,MIXTEC (UPSID 461),2599,,http://web.phonetik.uni-frankfurt.de/L/L6728.html
14,0,5,,,2453,,{},932,,Miyako (Ogami) (EA 2453),1654,,http://eurphon.info/languages/html?lang_id=235
15,0,3,,,2805,,{},213,,Miyan (ER 2805),1009,,
22,0,14,,,1322,,{},1936,,Mmani (GM 1322),1479,,
27,5,9,,,942,,{},795,,Mmen (PH 942),1691,,
22,0,30,,,787,,{},1015,,mo (AA 787),1251,,https://archive.org/details/rosettaproject_mzw_ortho-1
20,0,12,,,1931,,{},662,,Mochica (SAPHON 1931),1665,,http://linguistics.berkeley.edu/~saphon/en/inv/Mochica.html
23,0,8,,,1127,,{},170,,Mocovi (PH 1127),2211,,
21,0,8,,,1916,,{},170,,Mocoví (SAPHON 1916),670,,http://linguistics.berkeley.edu/~saphon/en/inv/Mocovi.html
37,0,8,,,2281,,{},1300,,Modern Aramaic (Northeastern) (EA 2281),1242,,http://eurphon.info/languages/html?lang_id=170
21,0,5,,,170,,{},597,,Modern Greek (SPA 170),1640,,https://archive.org/details/ell_SPA1979_phon
24,0,6,,,135,,{},561,,Modern Hebrew (SPA 135),1979,,https://archive.org/details/heb_SPA1979_phon
35,2,7,,,788,,{},1130,,mofu-gudur (AA 788),266,,
35,0,5,,,1598,,{},1130,,"Mofu, South (GM 1598)",1991,,
33,3,14,,,1625,,{},245,,Moghamo (GM 1625),2408,,
24,0,5,,,459,,{},1191,,MOGHOL (UPSID 459),1612,,http://web.phonetik.uni-frankfurt.de/L/L2174.html
20,0,18,,,1673,,{},1538,,Moken (GM 1673),1561,,
22,0,10,,,943,,{},1538,,Moken (PH 943),334,,
19,0,27,,,1672,,{},287,,Moklen (GM 1672),1512,,
22,2,7,,,1626,,{},144,,Mokpwe (GM 1626),1258,,
35,0,6,,,2245,,{},1729,,Moksha (Southwest) (EA 2245),515,,http://eurphon.info/languages/html?lang_id=431
33,0,7,,,2243,,{},1729,,Moksha (Standard) (EA 2243),2846,,http://eurphon.info/languages/html?lang_id=42
23,0,7,,,1123,,{},1596,,Molalla (PH 1123),1799,,
31,6,10,,,1409,,{},938,,Moloko (GM 1409),56,,
25,0,10,,,2501,,{},747,,Mongghul (Huzhu Monguor) (EA 2501),1791,,http://eurphon.info/languages/html?lang_id=52
32,0,14,,,2464,,{},1615,,Mongolian (Khalkha) (EA 2464),1424,,http://eurphon.info/languages/html?lang_id=74
45,4,7,,,1277,,{},901,,mongo-nkundu (GM 1277),1315,,
23,0,5,,,462,,{},747,,MONGUOR (UPSID 462),1500,,http://web.phonetik.uni-frankfurt.de/L/L2173.html
35,3,24,,,1344,,{},397,,Mono (GM 1344),361,,
33,3,8,,,1143,,{},1926,,Mono (PH 1143),1232,,
17,2,24,,,789,,{},1352,,moore (AA 789),1105,,
22,0,5,,,1678,,{},977,,Mori Bawah (GM 1678),1118,,
74,0,4,,,133,,{},1513,,Moroccan Arabic (SPA 133),1666,,https://archive.org/details/ary_SPA1979_phon
42,2,10,,,1424,,{},651,,Morokodo (GM 1424),2398,,
22,0,7,,,465,,{},438,,MORO (UPSID 465),372,,http://web.phonetik.uni-frankfurt.de/L/L4101.html
26,3,9,,,1293,,{},1468,,Moru (GM 1293),2049,,
14,0,5,,,464,,{},1357,,MOR (UPSID 464),2328,,http://web.phonetik.uni-frankfurt.de/L/L2429.html
23,0,16,,,1986,,{},595,,Mosetén de Covendo (SAPHON 1986),2380,,http://linguistics.berkeley.edu/~saphon/en/inv/MosetenC.html
23,0,18,,,1987,,{},595,,Mosetén de Santa Ana (SAPHON 1987),786,,http://linguistics.berkeley.edu/~saphon/en/inv/MosetenSA.html
26,0,12,,,944,,{},595,,Moseten (PH 944),1692,,
19,0,10,,,1932,,{},752,,Movima (SAPHON 1932),1367,,http://linguistics.berkeley.edu/~saphon/en/inv/Movima.html
18,0,5,,,479,,{},752,,MOVIMA (UPSID 479),2470,,http://web.phonetik.uni-frankfurt.de/L/L6860.html
21,0,4,,,111,,{},853,,Moxo (SPA 111),1068,,https://archive.org/details/ign_SPA1979_phon
21,0,4,,,366,,{},853,,MOXO (UPSID 366),1874,,http://web.phonetik.uni-frankfurt.de/L/L6827.html
24,3,13,,,1769,,{},645,,Moyon (RA 1769),1949,,
22,0,4,,,2915,,{},613,,Mpalitjanh (ER 2915),1178,,
29,2,7,,,945,,{},1530,,Mpumpun (PH 945),2590,,
21,6,12,,,790,,{},776,,muan (AA 790),1145,,https://archive.org/details/rosettaproject_moa_ortho-1
17,0,6,,,2856,,{},407,,Mudburra (ER 2856),1630,,
34,0,8,,,1459,,{},122,,Muher (GM 1459),1552,,
17,0,5,,,869,,{},1494,,Muhiang (PH 869),2811,,
22,0,6,,,1859,,{},1021,,Muinane (SAPHON 1859),275,,http://linguistics.berkeley.edu/~saphon/en/inv/Muinane.html
22,0,6,,,256,,{},1021,,MUINANE (UPSID 256),2864,,http://web.phonetik.uni-frankfurt.de/L/L6806.html
16,0,6,,,1893,,{},1212,,Muisca (SAPHON 1893),634,,http://linguistics.berkeley.edu/~saphon/en/inv/Muisca.html
17,0,5,,,2789,,{},2127,,Muk-Thang (ER 2789),2126,,
13,0,3,,,2888,,{},823,,Muluridji (ER 2888),830,,
23,0,11,,,478,,{},1843,,MUMUYE (UPSID 478),1360,,http://web.phonetik.uni-frankfurt.de/L/L4132.html
28,0,5,,,1214,,{},1849,,Muna (PH 1214),2279,,
22,4,12,,,1618,,{},1433,,Mundabli (GM 1618),1493,,
37,3,27,,,1343,,{},367,,Mundang (GM 1343),154,,
23,4,14,,,791,,{},2103,,mundani (AA 791),631,,https://archive.org/details/rosettaproject_mnf_ortho-1
23,0,5,,,2295,,{},1481,,Mundari (EA 2295),1459,,http://eurphon.info/languages/html?lang_id=155
21,0,18,,,1770,,{},1481,,Mundari (RA 1770),2660,,
32,0,5,,,10,,{},1481,,Mundari (SPA 10),123,,https://archive.org/details/unr_SPA1979_phon
32,0,5,,,602,,{},1481,,MUNDARI (UPSID 602),477,,http://web.phonetik.uni-frankfurt.de/L/L2300.html
29,3,9,,,780,,{},1910,,mündü (AA 780),1714,,
17,2,20,,,1129,,{},1943,,Mundurukú (PH 1129),277,,
17,0,20,,,2096,,{},1943,,Mundurukú (SAPHON 2096),560,,http://linguistics.berkeley.edu/~saphon/en/inv/Munduruku.html
21,3,9,,,946,,{},543,,Mungaka (PH 946),2720,,
24,4,8,,,1617,,{},2046,,Mungbam (GM 1617),912,,
22,0,5,,,1933,,{},1234,,Muniche (SAPHON 1933),1670,,http://linguistics.berkeley.edu/~saphon/en/inv/Muniche.html
35,0,9,,,2289,,{},191,,Munji (EA 2289),2863,,http://eurphon.info/languages/html?lang_id=109
17,0,5,,,792,,{},1065,,munukutuba (AA 792),2407,,
21,0,5,,,2538,,{},1817,,Muria Gondi (EA 2538),1198,,http://eurphon.info/languages/html?lang_id=102
21,0,4,,,474,,{},2113,,MURINHPATHA (UPSID 474),69,,http://web.phonetik.uni-frankfurt.de/L/L8349.html
20,0,14,,,793,,{},1118,,murle (AA 793),1551,,https://archive.org/details/rosettaproject_mur_ortho-1
24,0,4,,,2634,,{},150,,Murrinh-patha (ER 2634),197,,
21,0,5,,,473,,{},1118,,MURSI (UPSID 473),1883,,http://web.phonetik.uni-frankfurt.de/L/L4214.html
19,0,6,,,2720,,{},1509,,Muruwari (ER 2720),1609,,
27,5,14,,,1410,,{},1981,,Muyang (GM 1410),1823,,
47,0,8,,,947,,{},2141,,Mvumbo (PH 947),2313,,
25,0,12,,,794,,{},1754,,mwaghavul (AA 794),264,,https://archive.org/details/rosettaproject_sur_ortho-1
19,0,5,,,1341,,{},482,,Mwali (GM 1341),2144,,
15,0,7,,,948,,{},2085,,Mwotlap (PH 948),1755,,
27,0,21,,,2491,,{},1098,,Myeik Burmese (EA 2491),798,,http://eurphon.info/languages/html?lang_id=249
29,0,7,,,1263,,{},2001,,myene (GM 1263),1980,,
21,0,22,,,1927,,{},423,,Mỹky (SAPHON 1927),1093,,http://linguistics.berkeley.edu/~saphon/en/inv/Irantxe.html
17,0,17,,,1992,,{},454,,Nadëb (SAPHON 1992),2128,,http://linguistics.berkeley.edu/~saphon/en/inv/Nadeb.html
25,0,19,,,795,,{},2051,,nafaanra (AA 795),641,,https://archive.org/details/rosettaproject_nfr_ortho-1
26,0,21,,,958,,{},1472,,Nagamese (PH 958),744,,
16,0,4,,,486,,{},1123,,NAHUATL (UPSID 486),644,,http://web.phonetik.uni-frankfurt.de/L/L6762.html
36,0,10,,,1771,,{},93,,Naiki (RA 1771),303,,
25,0,8,,,2607,,{},2129,,Najdi Arabic (EA 2607),471,,http://eurphon.info/languages/html?lang_id=135
20,0,5,,,2678,,{},1725,,Nakara (ER 2678),995,,
36,0,8,,,956,,{},313,,Naki (PH 956),1861,,
19,6,8,,,155,,{},1193,,Nama (SPA 155),537,,https://archive.org/details/naq_SPA1979_phon
32,0,9,,,482,,{},530,,NAMA (UPSID 482),2639,,http://web.phonetik.uni-frankfurt.de/L/L4906.html
30,0,17,,,557,,{},1750,,NAMBAKAENGO (UPSID 557),1357,,http://web.phonetik.uni-frankfurt.de/L/L8626.html
9,0,6,,,949,,{},1505,,Namia (PH 949),1613,,
18,0,6,,,341,,{},2058,,NANAI (UPSID 341),388,,http://web.phonetik.uni-frankfurt.de/L/L2168.html
13,0,10,,,954,,{},2168,,Nandi (PH 954),393,,
60,0,36,,,2489,,{},1682,,Nangchenpa Tibetan (EA 2489),2310,,http://eurphon.info/languages/html?lang_id=128
14,0,6,,,953,,{},1711,,Nankina (PH 953),1471,,
18,0,9,,,1824,,{},546,,Nanti (SAPHON 1824),1778,,http://linguistics.berkeley.edu/~saphon/en/inv/Nanti.html
20,0,3,,,2039,,{},1766,,Napo Quichua (SAPHON 2039),1116,,http://linguistics.berkeley.edu/~saphon/en/inv/NapoQ.html
43,6,10,,,2203,,{},1417,,Nara (UZ 2203),635,,
18,0,5,,,2784,,{},2052,,Nari Nari (ER 2784),2146,,
25,0,24,,,2617,,{},1518,,Nar-Phu (Nar) (EA 2617),2463,,http://eurphon.info/languages/html?lang_id=51
21,0,6,,,2936,,{},1931,,Narrungga (ER 2936),2450,,
8,0,10,,,60,,{},1430,,Nasioi (SPA 60),1569,,https://archive.org/details/nas_SPA1979_phon
8,0,5,,,483,,{},1430,,NASIOI (UPSID 483),234,,http://web.phonetik.uni-frankfurt.de/L/L8624.html
13,3,24,,,1413,,{},921,,Nateni (GM 1413),2494,,
18,0,4,,,2291,,{},1628,,Naukan Yupik (EA 2291),2744,,http://eurphon.info/languages/html?lang_id=262
36,2,16,,,66,,{},728,,Navaho (SPA 66),1097,,https://archive.org/details/nav_SPA1979_phon
31,0,16,,,484,,{},728,,NAVAJO (UPSID 484),2103,,http://web.phonetik.uni-frankfurt.de/L/L6104.html
21,0,14,,,796,,{},588,,nawdm (AA 796),2813,,https://archive.org/details/rosettaproject_nmz_ortho-1
29,2,9,,,1660,,{},151,,Nawuri (GM 1660),2521,,
38,0,11,,,485,,{},433,,NAXI (UPSID 485),296,,http://web.phonetik.uni-frankfurt.de/L/L2525.html
21,3,19,,,1264,,{},1673,,N'cam (GM 1264),1265,,
17,6,18,,,1600,,{},783,,Nchane (GM 1600),2753,,
26,3,30,,,1656,,{},335,,Nchufie (GM 1656),2379,,
19,0,5,,,1611,,{},1577,,Ndamba (GM 1611),35,,
61,2,5,,,1491,,{},917,,Ndebele (GM 1491),459,,
30,5,18,,,950,,{},1646,,Ndemli (PH 950),2447,,
16,0,5,,,2676,,{},665,,Ndjebbana (ER 2676),2300,,
29,4,5,,,1436,,{},2083,,Ndogo (GM 1436),2723,,
29,2,5,,,1507,,{},1135,,Ndonga (Eunda) (GM 1507),2607,,
25,0,5,,,1269,,{},1135,,ndonga (GM 1269),2347,,
29,2,5,,,1506,,{},1135,,Ndonga (Kolonkadhi) (GM 1506),2954,,
29,2,5,,,1505,,{},1135,,Ndonga (Kwaluudhi) (GM 1505),2791,,
19,0,4,,,2910,,{},833,,Ndra'ngith (ER 2910),2687,,
26,0,17,,,1324,,{},832,,Ndut-Falor (GM 1324),1266,,
27,0,7,,,487,,{},685,,NDUT (UPSID 487),1687,,http://web.phonetik.uni-frankfurt.de/L/L4149.html
27,0,8,,,638,,{},979,,NENETS (UPSID 638),519,,http://web.phonetik.uni-frankfurt.de/L/L2156.html
17,2,7,,,1265,,{},2173,,Nen (GM 1265),1894,,
24,0,16,,,591,,{},1391,,NEO-ARAMAIC (UPSID 591),1329,,http://web.phonetik.uni-frankfurt.de/L/L4355.html
29,0,15,,,2342,,{},1976,,Nepali (EA 2342),1073,,http://eurphon.info/languages/html?lang_id=29
35,0,12,,,1772,,{},1976,,Nepali (RA 1772),1478,,
27,0,12,,,488,,{},260,,NEPALI (UPSID 488),1615,,http://web.phonetik.uni-frankfurt.de/L/L2023.html
53,0,21,,,2204,,{},1976,,Nepali (UZ 2204),848,,
17,0,5,,,501,,{},1417,,NERA (UPSID 501),1333,,http://web.phonetik.uni-frankfurt.de/L/L4212.html
24,0,8,,,489,,{},743,,NEWARI (UPSID 489),2620,,http://web.phonetik.uni-frankfurt.de/L/L2518.html
26,0,10,,,81,,{},455,,Nez Perce (SPA 81),172,,https://archive.org/details/nez_SPA1979_phon
25,0,5,,,490,,{},455,,NEZ PERCE (UPSID 490),1238,,http://web.phonetik.uni-frankfurt.de/L/L6706.html
17,0,6,,,2962,,{},1178,,Ngaanyatjarra (ER 2962),1104,,
21,0,6,,,1213,,{},215,,Ngad''a; Ngadha' (PH 1213),337,,
20,0,6,,,2838,,{},300,,Ngadjunmaya (ER 2838),2631,,
17,0,9,,,960,,{},2059,,Ngalakan (PH 960),578,,
22,0,5,,,2654,,{},2059,,Ngalakgan (ER 2654),1018,,
17,0,6,,,2960,,{},846,,Ngalia (ER 2960),2226,,
17,0,4,,,2684,,{},2013,,Ngaliwurru (ER 2684),3012,,
18,3,13,,,799,,{},1973,,ngambai (AA 799),561,,
22,0,3,,,2752,,{},2115,,Ngamini (ER 2752),2906,,
20,0,10,,,2461,,{},622,,Nganasan (Avam) (EA 2461),1508,,http://eurphon.info/languages/html?lang_id=199
20,0,9,,,494,,{},622,,NGANASAN (UPSID 494),1945,,http://web.phonetik.uni-frankfurt.de/L/L2157.html
26,0,9,,,2655,,{},2088,,Ngandi (ER 2655),837,,
30,2,5,,,1504,,{},263,,Ngandjera (GM 1504),494,,
19,0,4,,,2635,,{},1542,,Ngan'gityemerri (ER 2635),2928,,
20,0,8,,,961,,{},1542,,Nganikurungkurr (PH 961),822,,
14,0,3,,,2990,,{},1691,,Nganyaywana (ER 2990),902,,
18,0,6,,,2857,,{},281,,Ngardi (ER 2857),1682,,
18,0,6,,,3018,,{},1240,,Ngardily (ER 3018),1940,,
15,0,3,,,2998,,{},345,,Ngarigu (ER 2998),2007,,
18,0,6,,,601,,{},1319,,NGARINJIN (UPSID 601),456,,http://web.phonetik.uni-frankfurt.de/L/L8374.html
17,0,5,,,3007,,{},1319,,Ngarinyin (ER 3007),621,,
17,0,6,,,2858,,{},86,,Ngarinyman (ER 2858),2686,,
17,0,6,,,2842,,{},679,,Ngarla (ER 2842),2824,,
17,0,6,,,2961,,{},572,,Ngarlawangka (ER 2961),2030,,
20,0,3,,,2843,,{},631,,Ngarluma (ER 2843),666,,
17,0,4,,,2686,,{},199,,Ngarnka (ER 2686),2674,,
18,0,3,,,2833,,{},946,,Ngawun (ER 2833),1323,,
20,0,3,,,2793,,{},279,,Ngayawang (ER 2793),2761,,
22,0,12,,,800,,{},623,,ngbaka (AA 800),1929,,https://archive.org/details/rosettaproject_nga_ortho-1
19,0,12,,,801,,{},188,,ngbandi (AA 801),1831,,https://archive.org/details/rosettaproject_ngb_ortho-1
29,2,9,,,936,,{},1443,,Ngemba (PH 936),682,,
19,4,7,,,1628,,{},2175,,Ngiemboon (GM 1628),3020,,
20,0,3,,,2794,,{},141,,Ngintait (ER 2794),2788,,
26,2,6,,,959,,{},1893,,Ngishe (PH 959),2303,,
44,7,5,,,1470,,{},1069,,Ngiti (GM 1470),351,,
15,0,6,,,2721,,{},1092,,Ngiyambaa (ER 2721),316,,
15,0,3,,,623,,{},1092,,NGIYAMBAA (UPSID 623),637,,http://web.phonetik.uni-frankfurt.de/L/L8372.html
34,0,6,,,491,,{},1569,,NGIZIM (UPSID 491),1977,,http://web.phonetik.uni-frankfurt.de/L/L4369.html
19,0,7,,,2916,,{},424,,Ngkoth (ER 2916),557,,
19,2,6,,,1411,,{},1621,,Ngomba (GM 1411),191,,
37,3,19,,,963,,{},468,,Ngombale (PH 963),1220,,
9,0,14,,,962,,{},1920,,Ngomba (PH 962),2559,,
17,0,3,,,2692,,{},1262,,Ngumbarl (ER 2692),2249,,
19,0,6,,,2999,,{},1927,,Ngunawal (ER 2999),2444,,
24,0,14,,,1286,,{},2091,,ngwe (GM 1286),898,,
17,4,7,,,802,,{},2175,,ngyembɔɔn (AA 802),605,,https://archive.org/details/rosettaproject_nnh_ortho-1
27,0,6,,,2770,,{},2067,,Nhanda (ER 2770),1234,,
17,0,12,,,2142,,{},2057,,Nhandeva (SAPHON 2142),267,,http://linguistics.berkeley.edu/~saphon/en/inv/Nhandeva.html
25,0,6,,,2978,,{},1403,,Nhangu (ER 2978),323,,
